time, number of rows, filesize (MB)
2024-02-06 17:59:00.721397, 2123231, 968.658944
2024-02-06 18:01:00.536356, 2124641, 969.306112
2024-02-06 18:03:00.846237, 2126026, 969.936896
2024-02-06 18:05:01.083704, 2127399, 970.559488
2024-02-06 18:07:00.576623, 2128760, 971.18208
2024-02-06 18:09:00.932659, 2129933, 971.718656
2024-02-06 18:11:01.154772, 2131245, 972.320768
2024-02-06 18:13:00.647912, 2132534, 972.906496
2024-02-06 18:15:00.537399, 2133803, 973.484032
2024-02-06 18:17:00.840678, 2135053, 974.057472
2024-02-06 18:19:01.262496, 2136138, 974.548992
2024-02-06 18:21:00.715900, 2137376, 975.11424
2024-02-06 18:23:01.297234, 2138604, 975.675392
2024-02-06 18:25:01.297484, 2139812, 976.228352
2024-02-06 18:27:01.078845, 2141016, 976.777216
2024-02-06 18:29:00.989416, 2142042, 977.24416
2024-02-06 18:31:01.264859, 2143203, 977.772544
2024-02-06 18:33:00.706974, 2144351, 978.300928
2024-02-06 18:35:01.266514, 2145477, 978.812928
2024-02-06 18:37:01.171439, 2146581, 979.316736
2024-02-06 18:39:01.492941, 2147529, 979.750912
2024-02-06 18:41:01.264767, 2148596, 980.238336
2024-02-06 18:43:01.145286, 2149655, 980.717568
2024-02-06 18:45:01.132151, 2150675, 981.188608
2024-02-06 18:47:01.305237, 2151696, 981.651456
2024-02-06 18:49:00.742852, 2152593, 982.061056
2024-02-06 18:51:01.132120, 2153613, 982.523904
2024-02-06 18:53:01.210089, 2154633, 982.990848
2024-02-06 18:55:00.727813, 2155655, 983.457792
2024-02-06 18:57:00.475806, 2156670, 983.92064
2024-02-06 18:59:01.601650, 2157545, 984.322048
2024-02-06 19:01:01.008271, 2158546, 984.776704
2024-02-06 19:03:01.129049, 2159524, 985.223168
2024-02-06 19:05:01.685841, 2160499, 985.669632
2024-02-06 19:07:00.893060, 2161465, 986.107904
2024-02-06 19:09:01.721109, 2162290, 986.484736
2024-02-06 19:11:01.452894, 2163207, 986.902528
2024-02-06 19:13:01.659540, 2164107, 987.316224
2024-02-06 19:15:01.429685, 2165010, 987.725824
2024-02-06 19:17:01.698275, 2165908, 988.135424
2024-02-06 19:19:01.763996, 2166686, 988.495872
2024-02-06 19:21:01.223579, 2167563, 988.893184
2024-02-06 19:23:01.611906, 2168436, 989.290496
2024-02-06 19:25:00.992706, 2169303, 989.683712
2024-02-06 19:27:01.295433, 2170179, 990.089216
2024-02-06 19:29:01.550691, 2170945, 990.437376
2024-02-06 19:31:00.851533, 2171820, 990.834688
2024-02-06 19:33:01.764113, 2172669, 991.219712
2024-02-06 19:35:01.355524, 2173522, 991.612928
2024-02-06 19:37:01.207094, 2174369, 991.997952
2024-02-06 19:39:01.434247, 2175109, 992.333824
2024-02-06 19:41:01.603631, 2175955, 992.718848
2024-02-06 19:43:01.481259, 2176811, 993.11616
2024-02-06 19:45:01.533075, 2177686, 993.513472
2024-02-06 19:47:00.930710, 2178570, 993.91488
2024-02-06 19:49:01.838853, 2179343, 994.267136
2024-02-06 19:51:01.695443, 2180231, 994.676736
2024-02-06 19:53:00.519404, 2181120, 995.078144
2024-02-06 19:55:01.099914, 2182002, 995.479552
2024-02-06 19:57:01.075163, 2182883, 995.88096
2024-02-06 19:59:01.869430, 2183652, 996.233216
2024-02-06 20:01:01.337859, 2184532, 996.630528
2024-02-06 20:03:01.809393, 2185402, 997.023744
2024-02-06 20:05:01.979858, 2186265, 997.421056
2024-02-06 20:07:01.594363, 2187105, 997.797888
2024-02-06 20:09:02.145148, 2187848, 998.13376
2024-02-06 20:11:01.288385, 2188705, 998.52288
2024-02-06 20:13:01.609721, 2189559, 998.916096
2024-02-06 20:15:01.413894, 2190412, 999.30112
2024-02-06 20:17:01.495324, 2191282, 999.698432
2024-02-06 20:19:01.815254, 2192034, 1000.0384
2024-02-06 20:21:01.886518, 2192890, 1000.435712
2024-02-06 20:23:01.419357, 2193744, 1000.820736
2024-02-06 20:25:02.053249, 2194592, 1001.209856
2024-02-06 20:27:01.728951, 2195427, 1001.586688
2024-02-06 20:29:02.151237, 2196155, 1001.92256
2024-02-06 20:31:01.851848, 2196984, 1002.299392
2024-02-06 20:33:01.778104, 2197799, 1002.672128
2024-02-06 20:35:01.768292, 2198609, 1003.040768
2024-02-06 20:37:02.670117, 2199428, 1003.4176
2024-02-06 20:39:01.768813, 2200129, 1003.737088
2024-02-06 20:41:02.441835, 2200905, 1004.089344
2024-02-06 20:43:01.850117, 2201673, 1004.437504
2024-02-06 20:45:01.711969, 2202446, 1004.793856
2024-02-06 20:47:02.539078, 2203205, 1005.142016
2024-02-06 20:49:02.592628, 2203858, 1005.436928
2024-02-06 20:51:02.556363, 2204609, 1005.780992
2024-02-06 20:53:02.119017, 2205358, 1006.125056
2024-02-06 20:55:02.011485, 2206094, 1006.460928
2024-02-06 20:57:02.739717, 2206822, 1006.788608
2024-02-06 20:59:02.713716, 2207457, 1007.079424
2024-02-06 21:01:02.413885, 2208184, 1007.4112
2024-02-06 21:03:02.066170, 2208925, 1007.751168
2024-02-06 21:05:02.243142, 2209658, 1008.08704
2024-02-06 21:07:02.539893, 2210396, 1008.422912
2024-02-06 21:09:02.698414, 2211038, 1008.713728
2024-02-06 21:11:02.718574, 2211754, 1009.041408
2024-02-06 21:13:02.522361, 2212476, 1009.373184
2024-02-06 21:15:02.429568, 2213182, 1009.692672
2024-02-06 21:17:02.745344, 2213891, 1010.016256
2024-02-06 21:19:02.554009, 2214516, 1010.29888
2024-02-06 21:21:02.029300, 2215231, 1010.630656
2024-02-06 21:23:02.750964, 2215947, 1010.95424
2024-02-06 21:25:02.549159, 2216659, 1011.277824
2024-02-06 21:27:02.106552, 2217359, 1011.597312
2024-02-06 21:29:02.493529, 2217957, 1011.867648
2024-02-06 21:31:02.086857, 2218643, 1012.187136
2024-02-06 21:33:02.450185, 2219341, 1012.502528
2024-02-06 21:35:02.540385, 2220040, 1012.822016
2024-02-06 21:37:01.821769, 2220739, 1013.137408
2024-02-06 21:39:02.126691, 2221355, 1013.424128
2024-02-06 21:41:02.744588, 2222057, 1013.743616
2024-02-06 21:43:03.358207, 2222752, 1014.059008
2024-02-06 21:45:02.006999, 2223452, 1014.378496
2024-02-06 21:47:02.286549, 2224151, 1014.697984
2024-02-06 21:49:02.658065, 2224767, 1014.980608
2024-02-06 21:51:02.351987, 2225473, 1015.300096
2024-02-06 21:53:02.222665, 2226156, 1015.611392
2024-02-06 21:55:01.961354, 2226821, 1015.914496
2024-02-06 21:57:02.319490, 2227479, 1016.213504
2024-02-06 21:59:02.762300, 2228046, 1016.475648
2024-02-06 22:01:01.978911, 2228679, 1016.766464
2024-02-06 22:03:02.491138, 2229327, 1017.061376
2024-02-06 22:05:02.914339, 2229994, 1017.36448
2024-02-06 22:07:02.373713, 2230580, 1017.63072
2024-02-06 22:09:02.452598, 2231161, 1017.89696
2024-02-06 22:11:02.054538, 2231806, 1018.191872
2024-02-06 22:13:02.257438, 2232444, 1018.482688
2024-02-06 22:15:02.720354, 2233084, 1018.773504
2024-02-06 22:17:02.724398, 2233739, 1019.072512
2024-02-06 22:19:02.388384, 2234307, 1019.334656
2024-02-06 22:21:02.531850, 2234961, 1019.633664
2024-02-06 22:23:02.915430, 2235602, 1019.92448
2024-02-06 22:25:03.136245, 2236239, 1020.215296
2024-02-06 22:27:02.938517, 2236879, 1020.506112
2024-02-06 22:29:02.479560, 2237433, 1020.755968
2024-02-06 22:31:02.560576, 2238074, 1021.054976
2024-02-06 22:33:02.583847, 2238731, 1021.353984
2024-02-06 22:35:02.865583, 2239392, 1021.652992
2024-02-06 22:37:02.719319, 2240047, 1021.952
2024-02-06 22:39:03.488494, 2240611, 1022.205952
2024-02-06 22:41:02.871087, 2241255, 1022.50496
2024-02-06 22:43:02.748965, 2241892, 1022.795776
2024-02-06 22:45:02.818316, 2242532, 1023.086592
2024-02-06 22:47:02.413289, 2243165, 1023.373312
2024-02-06 22:49:02.869482, 2243720, 1023.627264
2024-02-06 22:51:02.312910, 2244360, 1023.922176
2024-02-06 22:53:02.805276, 2244988, 1024.208896
2024-02-06 22:55:03.228074, 2245612, 1024.49152
2024-02-06 22:57:02.872104, 2246230, 1024.774144
2024-02-06 22:59:03.361372, 2246774, 1025.019904
2024-02-06 23:01:03.493606, 2247378, 1025.298432
2024-02-06 23:03:03.028813, 2247970, 1025.568768
2024-02-06 23:05:03.135834, 2248575, 1025.8432
2024-02-06 23:07:03.344926, 2249191, 1026.125824
2024-02-06 23:09:02.634545, 2249728, 1026.367488
2024-02-06 23:11:03.764029, 2250336, 1026.646016
2024-02-06 23:13:02.960569, 2250942, 1026.924544
2024-02-06 23:15:03.248921, 2251547, 1027.203072
2024-02-06 23:17:03.020967, 2252147, 1027.473408
2024-02-06 23:19:02.578171, 2252676, 1027.715072
2024-02-06 23:21:04.352849, 2253284, 1027.9936
2024-02-06 23:22:59.637489, 2253880, 1028.268032
2024-02-06 23:25:03.449521, 2254460, 1028.530176
2024-02-06 23:27:02.430545, 2255044, 1028.796416
2024-02-06 23:29:02.643584, 2255542, 1029.021696
2024-02-06 23:31:03.130885, 2256106, 1029.279744
2024-02-06 23:33:02.572532, 2256689, 1029.545984
2024-02-06 23:35:02.802940, 2257289, 1029.824512
2024-02-06 23:37:03.675246, 2257882, 1030.090752
2024-02-06 23:39:03.273677, 2258399, 1030.32832
2024-02-06 23:41:03.625664, 2258971, 1030.586368
2024-02-06 23:43:03.431193, 2259540, 1030.848512
2024-02-06 23:45:02.981097, 2260116, 1031.114752
2024-02-06 23:47:04.408787, 2260684, 1031.3728
2024-02-06 23:49:03.207960, 2261175, 1031.593984
2024-02-06 23:51:03.287821, 2261734, 1031.847936
2024-02-06 23:53:03.626383, 2262284, 1032.101888
2024-02-06 23:55:03.724728, 2262814, 1032.339456
2024-02-06 23:57:03.396487, 2263339, 1032.585216
2024-02-06 23:59:03.378685, 2263794, 1032.790016
2024-02-07 00:01:03.866494, 2264305, 1033.023488
2024-02-07 00:03:04.200721, 2264822, 1033.261056
2024-02-07 00:05:03.654787, 2265347, 1033.498624
2024-02-07 00:07:03.710834, 2265848, 1033.728
2024-02-07 00:09:03.232987, 2266276, 1033.920512
2024-02-07 00:11:04.199052, 2266763, 1034.145792
2024-02-07 00:13:03.179494, 2267243, 1034.366976
2024-02-07 00:15:03.567976, 2267702, 1034.575872
2024-02-07 00:17:03.757616, 2268150, 1034.776576
2024-02-07 00:19:03.155982, 2268534, 1034.952704
2024-02-07 00:21:04.187100, 2268973, 1035.153408
2024-02-07 00:23:03.523651, 2269417, 1035.354112
2024-02-07 00:25:03.025238, 2269858, 1035.558912
2024-02-07 00:27:02.732981, 2270285, 1035.75552
2024-02-07 00:29:00.912254, 2270635, 1035.911168
2024-02-07 00:31:03.241792, 2271032, 1036.095488
2024-02-07 00:33:03.713473, 2271408, 1036.263424
2024-02-07 00:35:04.516747, 2271771, 1036.43136
2024-02-07 00:37:03.698252, 2272126, 1036.591104
2024-02-07 00:39:04.274387, 2272415, 1036.722176
2024-02-07 00:41:03.903499, 2272733, 1036.869632
2024-02-07 00:43:04.384913, 2273022, 1037.0048
2024-02-07 00:45:02.944480, 2273296, 1037.12768
2024-02-07 00:47:03.428058, 2273551, 1037.242368
2024-02-07 00:49:04.311913, 2273768, 1037.344768
2024-02-07 00:51:03.506003, 2274012, 1037.45536
2024-02-07 00:53:03.811930, 2274239, 1037.55776
2024-02-07 00:55:03.297107, 2274446, 1037.651968
2024-02-07 00:57:03.959794, 2274635, 1037.737984
2024-02-07 00:59:03.444819, 2274777, 1037.80352
2024-02-07 01:01:03.364648, 2274932, 1037.873152
2024-02-07 01:03:03.239524, 2275081, 1037.938688
2024-02-07 01:05:03.547583, 2275228, 1038.00832
2024-02-07 01:07:04.259559, 2275372, 1038.073856
2024-02-07 01:09:03.691643, 2275492, 1038.127104
2024-02-07 01:11:03.929748, 2275628, 1038.188544
2024-02-07 01:13:04.188305, 2275757, 1038.249984
2024-02-07 01:15:04.305982, 2275874, 1038.303232
2024-02-07 01:17:03.415321, 2275986, 1038.352384
2024-02-07 01:19:03.673013, 2276091, 1038.401536
2024-02-07 01:21:03.335632, 2276211, 1038.45888
2024-02-07 01:23:03.153633, 2276331, 1038.512128
2024-02-07 01:25:03.840036, 2276444, 1038.565376
2024-02-07 01:27:04.047130, 2276543, 1038.610432
2024-02-07 01:29:03.191349, 2276620, 1038.6432
2024-02-07 01:31:04.066086, 2276708, 1038.68416
2024-02-07 01:33:03.034191, 2276796, 1038.72512
2024-02-07 01:35:04.129252, 2276884, 1038.76608
2024-02-07 01:37:03.529678, 2276969, 1038.802944
2024-02-07 01:39:03.839762, 2277039, 1038.835712
2024-02-07 01:41:04.009733, 2277116, 1038.872576
2024-02-07 01:43:04.271199, 2277191, 1038.905344
2024-02-07 01:45:04.197929, 2277271, 1038.942208
2024-02-07 01:47:04.352621, 2277351, 1038.979072
2024-02-07 01:49:04.336817, 2277421, 1039.007744
2024-02-07 01:51:04.356788, 2277501, 1039.044608
2024-02-07 01:53:04.480542, 2277572, 1039.077376
2024-02-07 01:55:03.633249, 2277628, 1039.101952
2024-02-07 01:57:03.693823, 2277684, 1039.130624
2024-02-07 01:59:03.308376, 2277733, 1039.151104
2024-02-07 02:01:03.772927, 2277798, 1039.179776
2024-02-07 02:03:04.163090, 2277870, 1039.212544
2024-02-07 02:05:03.403053, 2277942, 1039.245312
2024-02-07 02:07:04.414536, 2278014, 1039.27808
2024-02-07 02:09:03.930655, 2278077, 1039.306752
2024-02-07 02:11:04.174288, 2278142, 1039.33952
2024-02-07 02:13:03.780271, 2278206, 1039.368192
2024-02-07 02:15:04.972705, 2278270, 1039.396864
2024-02-07 02:17:03.695434, 2278334, 1039.425536
2024-02-07 02:19:03.925976, 2278390, 1039.450112
2024-02-07 02:21:04.547299, 2278454, 1039.478784
2024-02-07 02:23:03.996866, 2278518, 1039.507456
2024-02-07 02:25:04.720256, 2278582, 1039.540224
2024-02-07 02:27:05.269344, 2278646, 1039.568896
2024-02-07 02:29:04.466041, 2278704, 1039.593472
2024-02-07 02:31:03.616229, 2278776, 1039.62624
2024-02-07 02:33:04.226704, 2278848, 1039.659008
2024-02-07 02:35:04.069141, 2278920, 1039.691776
2024-02-07 02:37:04.133756, 2278989, 1039.724544
2024-02-07 02:39:04.305982, 2279045, 1039.74912
2024-02-07 02:41:04.512519, 2279109, 1039.777792
2024-02-07 02:43:04.297294, 2279173, 1039.806464
2024-02-07 02:45:04.672386, 2279237, 1039.835136
2024-02-07 02:47:03.945714, 2279303, 1039.867904
2024-02-07 02:49:04.332347, 2279366, 1039.900672
2024-02-07 02:51:03.594861, 2279438, 1039.93344
2024-02-07 02:53:04.422842, 2279505, 1039.962112
2024-02-07 02:55:04.912764, 2279561, 1039.986688
2024-02-07 02:57:04.956310, 2279625, 1040.01536
2024-02-07 02:59:04.731250, 2279681, 1040.044032
2024-02-07 03:01:03.967328, 2279745, 1040.072704
2024-02-07 03:03:04.802488, 2279816, 1040.105472
2024-02-07 03:05:04.320612, 2279888, 1040.13824
2024-02-07 03:07:04.305652, 2279955, 1040.166912
2024-02-07 03:09:04.393593, 2280011, 1040.191488
2024-02-07 03:11:05.097984, 2280067, 1040.22016
2024-02-07 03:13:04.123472, 2280123, 1040.244736
2024-02-07 03:15:04.387429, 2280179, 1040.269312
2024-02-07 03:17:05.130678, 2280235, 1040.293888
2024-02-07 03:19:04.279883, 2280284, 1040.318464
2024-02-07 03:21:04.315151, 2280340, 1040.34304
2024-02-07 03:23:04.779538, 2280396, 1040.367616
2024-02-07 03:25:04.848828, 2280452, 1040.392192
2024-02-07 03:27:04.355321, 2280508, 1040.420864
2024-02-07 03:29:05.195756, 2280557, 1040.441344
2024-02-07 03:31:04.589646, 2280613, 1040.46592
2024-02-07 03:33:05.408583, 2280669, 1040.490496
2024-02-07 03:35:05.437373, 2280720, 1040.515072
2024-02-07 03:37:04.234461, 2280768, 1040.535552
2024-02-07 03:39:04.118850, 2280810, 1040.556032
2024-02-07 03:41:05.252429, 2280858, 1040.576512
2024-02-07 03:43:03.965653, 2280906, 1040.601088
2024-02-07 03:45:04.925290, 2280967, 1040.62976
2024-02-07 03:47:05.059088, 2281031, 1040.658432
2024-02-07 03:49:04.691884, 2281087, 1040.683008
2024-02-07 03:51:03.835136, 2281148, 1040.71168
2024-02-07 03:53:05.720738, 2281201, 1040.736256
2024-02-07 03:55:05.136955, 2281249, 1040.756736
2024-02-07 03:57:05.484691, 2281297, 1040.777216
2024-02-07 03:59:05.331164, 2281341, 1040.797696
2024-02-07 04:01:05.149337, 2281399, 1040.826368
2024-02-07 04:03:04.480430, 2281463, 1040.85504
2024-02-07 04:05:05.307084, 2281527, 1040.883712
2024-02-07 04:07:04.918407, 2281591, 1040.912384
2024-02-07 04:09:04.830137, 2281647, 1040.93696
2024-02-07 04:11:05.360860, 2281704, 1040.961536
2024-02-07 04:13:04.673242, 2281760, 1040.990208
2024-02-07 04:15:05.072108, 2281816, 1041.014784
2024-02-07 04:17:04.967874, 2281872, 1041.03936
2024-02-07 04:19:04.835144, 2281921, 1041.063936
2024-02-07 04:21:04.852563, 2281977, 1041.088512
2024-02-07 04:23:05.133346, 2282033, 1041.113088
2024-02-07 04:25:04.725406, 2282089, 1041.137664
2024-02-07 04:27:05.083346, 2282145, 1041.166336
2024-02-07 04:29:04.807738, 2282194, 1041.186816
2024-02-07 04:31:04.695957, 2282250, 1041.211392
2024-02-07 04:33:04.802968, 2282306, 1041.240064
2024-02-07 04:35:04.685104, 2282362, 1041.26464
2024-02-07 04:37:04.820385, 2282415, 1041.289216
2024-02-07 04:39:05.388415, 2282457, 1041.3056
2024-02-07 04:41:05.520019, 2282505, 1041.330176
2024-02-07 04:43:05.665667, 2282559, 1041.358848
2024-02-07 04:45:05.103580, 2282623, 1041.38752
2024-02-07 04:47:04.760650, 2282687, 1041.416192
2024-02-07 04:49:04.751166, 2282743, 1041.440768
2024-02-07 04:51:05.179635, 2282809, 1041.46944
2024-02-07 04:53:05.452724, 2282870, 1041.498112
2024-02-07 04:55:04.889397, 2282919, 1041.522688
2024-02-07 04:57:04.710667, 2282967, 1041.543168
2024-02-07 04:59:04.979563, 2283009, 1041.563648
2024-02-07 05:01:05.214098, 2283061, 1041.584128
2024-02-07 05:03:04.839117, 2283123, 1041.6128
2024-02-07 05:05:05.046031, 2283187, 1041.641472
2024-02-07 05:07:04.413357, 2283267, 1041.678336
2024-02-07 05:09:05.013740, 2283337, 1041.711104
2024-02-07 05:11:05.076716, 2283411, 1041.743872
2024-02-07 05:13:04.923354, 2283491, 1041.780736
2024-02-07 05:15:05.452679, 2283571, 1041.8176
2024-02-07 05:17:05.058581, 2283659, 1041.85856
2024-02-07 05:19:04.929026, 2283746, 1041.89952
2024-02-07 05:21:05.271164, 2283867, 1041.952768
2024-02-07 05:23:05.694794, 2283997, 1042.010112
2024-02-07 05:25:05.749817, 2284128, 1042.071552
2024-02-07 05:27:05.707976, 2284273, 1042.137088
2024-02-07 05:29:05.114255, 2284422, 1042.20672
2024-02-07 05:31:05.417500, 2284617, 1042.292736
2024-02-07 05:33:05.210227, 2284841, 1042.395136
2024-02-07 05:35:06.038877, 2285081, 1042.505728
2024-02-07 05:37:05.755310, 2285318, 1042.612224
2024-02-07 05:39:05.488194, 2285521, 1042.706432
2024-02-07 05:41:05.863805, 2285762, 1042.817024
2024-02-07 05:43:05.368185, 2286014, 1042.935808
2024-02-07 05:45:05.665655, 2286293, 1043.062784
2024-02-07 05:47:05.085313, 2286589, 1043.193856
2024-02-07 05:49:05.662364, 2286858, 1043.316736
2024-02-07 05:51:05.331841, 2287195, 1043.472384
2024-02-07 05:53:05.784033, 2287576, 1043.644416
2024-02-07 05:55:05.771911, 2287982, 1043.828736
2024-02-07 05:57:05.903607, 2288428, 1044.033536
2024-02-07 05:59:05.759399, 2288855, 1044.226048
2024-02-07 06:01:05.633207, 2289393, 1044.475904
2024-02-07 06:03:05.512505, 2289987, 1044.74624
2024-02-07 06:05:05.099172, 2290657, 1045.049344
2024-02-07 06:07:05.346429, 2291389, 1045.385216
2024-02-07 06:09:05.740236, 2292062, 1045.692416
2024-02-07 06:11:06.056261, 2292875, 1046.065152
2024-02-07 06:13:06.039985, 2293745, 1046.462464
2024-02-07 06:15:05.824392, 2294691, 1046.892544
2024-02-07 06:17:06.117289, 2295703, 1047.355392
2024-02-07 06:19:06.145741, 2296620, 1047.773184
2024-02-07 06:21:05.688017, 2297698, 1048.264704
2024-02-07 06:23:04.883875, 2298819, 1048.776704
2024-02-07 06:25:06.084963, 2299957, 1049.296896
2024-02-07 06:27:06.209128, 2301147, 1049.837568
2024-02-07 06:29:05.399053, 2302225, 1050.333184
2024-02-07 06:31:06.056097, 2303517, 1050.918912
2024-02-07 06:33:04.610653, 2304853, 1051.529216
2024-02-07 06:35:05.918016, 2306254, 1052.168192
2024-02-07 06:37:05.307620, 2307718, 1052.83584
2024-02-07 06:39:05.886565, 2309018, 1053.433856
2024-02-07 06:41:06.347145, 2310532, 1054.121984
2024-02-07 06:43:05.094643, 2312088, 1054.834688
2024-02-07 06:45:04.743227, 2313675, 1055.555584
2024-02-07 06:47:06.768626, 2315349, 1056.321536
2024-02-07 06:49:06.446521, 2316853, 1057.005568
2024-02-07 06:51:06.278515, 2318639, 1057.824768
2024-02-07 06:53:06.231514, 2320463, 1058.65216
2024-02-07 06:55:05.638274, 2322320, 1059.504128
2024-02-07 06:57:05.986648, 2324205, 1060.360192
2024-02-07 06:59:05.182064, 2325879, 1061.126144
2024-02-07 07:01:06.571682, 2327830, 1062.019072
2024-02-07 07:03:06.060781, 2329803, 1062.916096
2024-02-07 07:05:06.013311, 2331795, 1063.825408
2024-02-07 07:07:06.702433, 2333916, 1064.792064
2024-02-07 07:09:06.732327, 2335798, 1065.652224
2024-02-07 07:11:06.399473, 2337996, 1066.65984
2024-02-07 07:13:06.529419, 2340245, 1067.68384
2024-02-07 07:15:07.200472, 2342532, 1068.72832
2024-02-07 07:17:05.655584, 2344844, 1069.785088
2024-02-07 07:19:05.273950, 2346878, 1070.710784
2024-02-07 07:21:06.431467, 2349262, 1071.796224
2024-02-07 07:23:05.989915, 2351689, 1072.90624
2024-02-07 07:25:06.697460, 2354155, 1074.036736
2024-02-07 07:27:05.728742, 2356684, 1075.191808
2024-02-07 07:29:06.117922, 2358962, 1076.228096
2024-02-07 07:31:06.717448, 2361603, 1077.436416
2024-02-07 07:33:07.100654, 2364290, 1078.66112
2024-02-07 07:35:06.738752, 2367014, 1079.906304
2024-02-07 07:37:06.312032, 2369797, 1081.176064
2024-02-07 07:39:07.075707, 2372233, 1082.28608
2024-02-07 07:41:06.868201, 2375060, 1083.57632
2024-02-07 07:43:07.018712, 2377905, 1084.874752
2024-02-07 07:45:06.917486, 2380808, 1086.201856
2024-02-07 07:47:07.106485, 2383773, 1087.553536
2024-02-07 07:49:06.961907, 2386364, 1088.73728
2024-02-07 07:51:07.008889, 2389354, 1090.101248
